trade_id,user_id,market_id,contract_type,price,quantity,timestamp
2211,230,7,YES,0.64,11,2025-11-19T02:48:03.593593
2212,185,10,YES,0.44,13,2025-11-18T12:57:03.593593
2213,157,10,NO,0.38,5,2025-11-17T08:28:03.593593
2214,232,4,YES,0.07,24,2025-11-17T16:06:03.593593
2215,300,9,NO,0.9,15,2025-11-19T04:16:03.593593
2216,183,9,YES,0.54,1,2025-11-18T05:15:03.593593
2217,276,4,NO,0.31,19,2025-11-18T18:52:03.593593
2218,135,2,NO,0.31,3,2025-11-18T09:44:03.593593
2219,38,7,NO,0.78,12,2025-11-18T00:02:03.593593
2220,133,9,YES,0.18,8,2025-11-18T08:51:03.593593
2221,269,4,NO,0.77,25,2025-11-16T14:57:03.593593
2222,100,10,NO,0.28,10,2025-11-19T05:54:03.593593
2223,85,1,NO,0.65,16,2025-11-16T20:39:03.593593
2224,52,1,NO,0.93,17,2025-11-18T09:55:03.593593
2225,175,1,YES,0.23,24,2025-11-17T02:28:03.593593
2226,146,4,YES,0.21,1,2025-11-17T08:08:03.593593
2227,29,7,NO,0.13,1,2025-11-19T01:17:03.593593
2228,48,4,NO,0.45,4,2025-11-17T05:48:03.593593
2229,223,7,YES,0.4,17,2025-11-17T01:10:03.593593
2230,254,6,YES,0.15,4,2025-11-18T03:20:03.593593
2231,48,5,YES,0.25,21,2025-11-16T21:56:03.593593
2232,281,9,NO,0.07,11,2025-11-17T18:23:03.593593
2233,62,1,NO,0.32,20,2025-11-17T01:26:03.593593
2234,41,1,YES,0.45,14,2025-11-18T19:10:03.593593
2235,148,7,NO,0.6,14,2025-11-17T14:06:03.593593
2236,75,5,NO,0.92,22,2025-11-17T09:08:03.593593
2237,292,6,NO,0.75,24,2025-11-18T08:12:03.593593
2238,169,5,NO,0.9,23,2025-11-17T22:32:03.593593
2239,260,8,YES,0.25,12,2025-11-17T06:50:03.593593
2240,239,7,YES,0.07,3,2025-11-16T21:06:03.593593
2241,219,7,YES,0.24,20,2025-11-17T13:53:03.593593
2242,132,5,NO,0.92,17,2025-11-19T06:28:03.593593
2243,14,8,NO,0.78,2,2025-11-18T22:53:03.593593
2244,5,8,NO,0.56,5,2025-11-19T06:13:03.593593
2245,35,7,YES,0.09,19,2025-11-18T21:13:03.593593
2246,196,5,NO,0.29,21,2025-11-16T15:47:03.593593
2247,91,7,YES,0.53,20,2025-11-17T13:08:03.593593
2248,151,9,NO,0.13,22,2025-11-16T19:16:03.593593
2249,157,9,NO,0.55,13,2025-11-17T15:42:03.593593
2250,173,2,NO,0.84,15,2025-11-17T09:48:03.593593
2251,216,10,NO,0.67,15,2025-11-17T01:32:03.593593
2252,232,8,YES,0.56,23,2025-11-17T19:43:03.593593
2253,162,3,YES,0.29,17,2025-11-19T08:04:03.593593
2254,178,7,YES,0.23,3,2025-11-17T04:02:03.593593
2255,145,2,YES,0.19,2,2025-11-18T07:07:03.593593
2256,38,3,YES,0.36,19,2025-11-17T17:03:03.593593
2257,300,7,YES,0.89,15,2025-11-16T21:19:03.593593
2258,208,4,YES,0.5,25,2025-11-18T07:03:03.593593
2259,97,5,YES,0.44,24,2025-11-18T08:32:03.593593
2260,2,9,NO,0.61,25,2025-11-17T21:05:03.593593
2261,195,7,YES,0.72,6,2025-11-17T23:03:03.593593
2262,180,2,YES,0.08,23,2025-11-17T08:59:03.593593
2263,214,10,YES,0.62,3,2025-11-17T00:34:03.593593
2264,187,10,NO,0.91,16,2025-11-16T19:52:03.593593
2265,121,4,YES,0.81,8,2025-11-17T18:47:03.593593
2266,49,2,YES,0.05,6,2025-11-16T23:13:03.593593
2267,123,1,NO,0.5,15,2025-11-18T14:09:03.593593
2268,5,3,YES,0.37,21,2025-11-17T07:34:03.593593
2269,78,5,NO,0.82,9,2025-11-17T01:18:03.593593
2270,199,9,YES,0.57,21,2025-11-17T16:51:03.593593
2271,226,5,NO,0.59,15,2025-11-18T22:37:03.593593
2272,282,2,NO,0.85,6,2025-11-19T12:20:03.593593
2273,201,10,NO,0.89,13,2025-11-18T22:56:03.593593
2274,195,9,NO,0.13,7,2025-11-18T06:29:03.593593
2275,13,6,NO,0.46,22,2025-11-17T19:59:03.593593
2276,66,5,YES,0.28,8,2025-11-17T07:26:03.593593
2277,292,6,NO,0.52,17,2025-11-17T02:17:03.593593
2278,99,1,NO,0.34,6,2025-11-19T09:39:03.593593
2279,212,3,YES,0.65,24,2025-11-17T20:01:03.593593
2280,133,8,NO,0.38,11,2025-11-16T19:51:03.593593
2281,69,1,YES,0.65,10,2025-11-19T12:32:03.593593
2282,157,2,NO,0.59,10,2025-11-18T09:28:03.593593
2283,128,7,NO,0.29,1,2025-11-17T08:48:03.593593
2284,36,7,YES,0.06,3,2025-11-17T02:11:03.593593
2285,136,4,NO,0.9,15,2025-11-16T20:53:03.593593
2286,87,6,YES,0.89,18,2025-11-18T22:04:03.593593
2287,258,7,YES,0.63,12,2025-11-17T13:53:03.593593
2288,195,7,NO,0.24,12,2025-11-18T22:29:03.593593
2289,285,10,NO,0.52,21,2025-11-18T04:07:03.593593
2290,213,5,YES,0.16,18,2025-11-16T23:42:03.593593
2291,177,4,YES,0.32,5,2025-11-18T03:57:03.593593
2292,135,7,YES,0.09,20,2025-11-18T00:06:03.593593
2293,74,2,YES,0.48,17,2025-11-17T11:48:03.593593
2294,187,6,YES,0.92,6,2025-11-17T07:17:03.593593
2295,130,6,NO,0.11,19,2025-11-17T05:09:03.593593
2296,246,3,NO,0.53,4,2025-11-17T12:15:03.593593
2297,13,1,NO,0.32,15,2025-11-18T23:20:03.593593
2298,192,7,NO,0.76,10,2025-11-17T01:46:03.593593
2299,29,8,YES,0.25,5,2025-11-17T03:50:03.593593
2300,137,10,YES,0.83,2,2025-11-16T15:44:03.593593
2301,234,9,NO,0.47,13,2025-11-17T11:46:03.593593
2302,231,2,NO,0.17,1,2025-11-17T01:15:03.593593
2303,25,9,YES,0.17,11,2025-11-17T00:14:03.593593
2304,81,4,NO,0.73,20,2025-11-17T20:10:03.593593
2305,238,7,YES,0.36,1,2025-11-17T17:21:03.593593
2306,178,4,NO,0.13,21,2025-11-18T20:21:03.593593
2307,218,10,YES,0.63,24,2025-11-17T11:22:03.593593
2308,155,6,YES,0.31,9,2025-11-19T13:05:03.593593
2309,210,9,NO,0.15,5,2025-11-18T15:11:03.593593
2310,47,9,NO,0.61,7,2025-11-17T09:48:03.593593
2311,153,7,YES,0.46,17,2025-11-18T16:51:03.593593
2312,97,7,NO,0.66,15,2025-11-18T05:36:03.593593
2313,138,7,NO,0.61,17,2025-11-16T23:09:03.593593
2314,116,6,NO,0.55,11,2025-11-18T16:16:03.593593
2315,210,1,YES,0.9,14,2025-11-18T10:11:03.593593
2316,214,6,YES,0.67,21,2025-11-16T22:25:03.593593
2317,14,9,YES,0.42,3,2025-11-17T01:39:03.593593
2318,57,8,YES,0.26,15,2025-11-19T12:06:03.593593
2319,169,7,YES,0.46,22,2025-11-17T19:36:03.593593
2320,183,6,YES,0.8,5,2025-11-18T23:12:03.593593
2321,149,3,NO,0.27,10,2025-11-18T20:36:03.593593
2322,37,3,NO,0.39,15,2025-11-16T17:20:03.593593
2323,253,9,NO,0.38,24,2025-11-17T17:22:03.593593
2324,10,10,NO,0.79,16,2025-11-19T08:11:03.593593
2325,67,10,NO,0.12,5,2025-11-16T21:09:03.593593
2326,155,6,YES,0.79,11,2025-11-17T07:57:03.593593
2327,31,6,NO,0.6,19,2025-11-18T09:32:03.593593
2328,105,3,NO,0.62,7,2025-11-16T23:03:03.593593
2329,55,6,NO,0.5,13,2025-11-18T00:11:03.593593
2330,29,3,NO,0.87,5,2025-11-18T02:54:03.593593
2331,139,9,YES,0.85,24,2025-11-18T09:33:03.593593
2332,64,6,YES,0.09,14,2025-11-17T10:12:03.593593
2333,204,9,YES,0.93,17,2025-11-17T19:45:03.593593
2334,271,1,YES,0.23,11,2025-11-17T15:51:03.593593
2335,85,6,NO,0.35,6,2025-11-16T14:59:03.593593
2336,34,3,NO,0.7,23,2025-11-18T09:29:03.593593
2337,147,6,YES,0.56,25,2025-11-17T04:12:03.593593
2338,50,9,YES,0.08,25,2025-11-18T11:23:03.593593
2339,214,8,NO,0.25,9,2025-11-18T12:45:03.593593
2340,39,9,YES,0.15,9,2025-11-16T19:51:03.593593
2341,219,7,YES,0.95,18,2025-11-17T03:58:03.593593
2342,221,4,NO,0.58,19,2025-11-17T20:43:03.593593
2343,143,9,YES,0.92,5,2025-11-16T23:33:03.593593
2344,203,9,YES,0.54,20,2025-11-17T17:32:03.593593
2345,212,6,YES,0.79,25,2025-11-18T07:13:03.593593
2346,140,1,NO,0.46,12,2025-11-17T19:39:03.593593
2347,147,5,NO,0.12,14,2025-11-17T21:47:03.593593
2348,168,10,YES,0.45,22,2025-11-18T05:02:03.593593
2349,263,5,NO,0.57,10,2025-11-17T15:22:03.593593
2350,236,9,NO,0.54,1,2025-11-18T19:11:03.593593
2351,118,4,YES,0.32,3,2025-11-18T01:08:03.593593
2352,6,1,YES,0.19,10,2025-11-18T21:37:03.593593
2353,238,10,NO,0.23,11,2025-11-18T04:35:03.593593
2354,287,7,YES,0.28,25,2025-11-17T04:02:03.593593
2355,65,8,YES,0.29,14,2025-11-18T15:50:03.593593
2356,285,4,YES,0.53,23,2025-11-18T18:38:03.593593
2357,94,7,NO,0.07,3,2025-11-17T00:18:03.593593
2358,45,3,NO,0.16,2,2025-11-17T02:55:03.593593
2359,99,2,NO,0.14,3,2025-11-18T09:50:03.593593
2360,298,4,YES,0.61,8,2025-11-18T22:06:03.593593
2361,227,10,YES,0.71,17,2025-11-18T16:29:03.593593
2362,116,8,YES,0.26,5,2025-11-17T07:43:03.593593
2363,226,1,NO,0.18,12,2025-11-17T06:52:03.593593
2364,57,9,NO,0.64,17,2025-11-17T01:46:03.593593
2365,122,2,NO,0.73,18,2025-11-18T03:14:03.593593
2366,177,10,YES,0.21,19,2025-11-17T01:20:03.593593
2367,15,10,YES,0.95,25,2025-11-16T14:35:03.593593
2368,22,9,YES,0.42,7,2025-11-18T09:26:03.593593
2369,245,8,NO,0.18,8,2025-11-17T21:27:03.593593
2370,2,6,YES,0.66,9,2025-11-17T23:16:03.593593
2371,218,8,YES,0.66,2,2025-11-18T15:09:03.593593
2372,162,7,NO,0.18,12,2025-11-16T16:23:03.593593
2373,143,9,NO,0.89,9,2025-11-19T09:31:03.593593
2374,298,1,YES,0.2,6,2025-11-18T12:06:03.593593
2375,179,8,YES,0.37,15,2025-11-18T05:48:03.593593
2376,192,10,NO,0.4,8,2025-11-17T12:08:03.593593
2377,251,8,YES,0.46,21,2025-11-16T19:37:03.593593
2378,215,3,NO,0.21,13,2025-11-16T15:37:03.593593
2379,217,2,NO,0.91,16,2025-11-19T00:00:03.593593
2380,10,10,NO,0.85,20,2025-11-18T03:46:03.593593
2381,138,8,YES,0.11,24,2025-11-17T05:19:03.593593
2382,194,2,YES,0.33,18,2025-11-16T18:43:03.593593
2383,123,3,NO,0.77,18,2025-11-18T04:55:03.593593
2384,99,2,YES,0.05,17,2025-11-17T07:41:03.593593
2385,177,10,NO,0.31,19,2025-11-19T00:41:03.593593
2386,161,3,YES,0.84,25,2025-11-16T17:17:03.593593
2387,54,8,YES,0.45,15,2025-11-19T03:16:03.593593
2388,15,1,YES,0.56,11,2025-11-16T14:08:03.593593
2389,132,10,YES,0.9,6,2025-11-17T23:28:03.593593
2390,214,6,NO,0.62,20,2025-11-19T10:19:03.593593
2391,110,3,YES,0.94,21,2025-11-17T20:28:03.593593
2392,13,6,YES,0.14,24,2025-11-17T00:24:03.593593
2393,165,10,NO,0.69,22,2025-11-17T08:47:03.593593
2394,68,10,YES,0.92,18,2025-11-19T11:46:03.593593
2395,78,2,NO,0.57,11,2025-11-19T10:39:03.593593
2396,165,7,NO,0.59,16,2025-11-18T12:53:03.593593
2397,210,1,YES,0.67,19,2025-11-16T20:28:03.593593
2398,249,4,NO,0.49,1,2025-11-19T01:47:03.593593
2399,36,2,YES,0.61,19,2025-11-19T13:49:03.593593
2400,107,3,NO,0.26,11,2025-11-18T05:11:03.593593
2401,182,8,YES,0.43,12,2025-11-17T01:43:03.593593
2402,146,7,YES,0.87,8,2025-11-17T13:04:03.593593
2403,196,7,NO,0.77,2,2025-11-19T08:57:03.593593
2404,55,8,NO,0.29,21,2025-11-19T13:36:03.593593
2405,249,8,YES,0.43,23,2025-11-18T11:50:03.593593
2406,236,4,YES,0.87,5,2025-11-17T07:00:03.593593
2407,84,8,YES,0.5,7,2025-11-17T02:24:03.593593
2408,11,5,NO,0.37,9,2025-11-17T04:14:03.593593
2409,108,1,YES,0.59,24,2025-11-18T01:22:03.593593
2410,67,7,YES,0.24,17,2025-11-17T10:14:03.593593
2411,170,9,YES,0.23,21,2025-11-18T16:50:03.593593
2412,157,6,YES,0.53,24,2025-11-18T22:33:03.593593
2413,55,1,YES,0.27,17,2025-11-16T14:19:03.593593
2414,133,3,YES,0.35,1,2025-11-19T13:32:03.593593
2415,279,5,NO,0.83,23,2025-11-17T16:10:03.593593
2416,283,8,YES,0.07,3,2025-11-17T05:00:03.593593
2417,60,5,YES,0.86,1,2025-11-18T23:33:03.593593
2418,120,7,NO,0.86,11,2025-11-18T04:11:03.593593
2419,294,4,YES,0.36,1,2025-11-17T19:48:03.593593
2420,123,2,NO,0.6,12,2025-11-16T22:15:03.593593
2421,267,1,NO,0.77,13,2025-11-16T22:25:03.593593
2422,210,1,YES,0.91,13,2025-11-17T17:08:03.593593
2423,119,6,YES,0.65,4,2025-11-18T17:33:03.593593
2424,174,10,NO,0.28,24,2025-11-17T01:20:03.593593
2425,32,2,YES,0.91,25,2025-11-16T16:27:03.593593
2426,277,9,YES,0.11,2,2025-11-16T16:46:03.593593
2427,183,4,NO,0.26,16,2025-11-16T17:29:03.593593
2428,286,2,YES,0.89,18,2025-11-18T22:45:03.593593
2429,181,9,YES,0.15,12,2025-11-16T16:52:03.593593
2430,138,4,NO,0.06,24,2025-11-19T07:07:03.593593
2431,25,2,YES,0.29,14,2025-11-18T01:51:03.593593
2432,58,6,YES,0.28,24,2025-11-18T10:46:03.593593
2433,257,8,YES,0.75,8,2025-11-19T05:50:03.593593
2434,14,9,NO,0.85,3,2025-11-19T10:08:03.593593
2435,90,4,YES,0.14,3,2025-11-17T02:30:03.593593
2436,18,9,NO,0.14,14,2025-11-17T06:02:03.593593
2437,191,2,YES,0.66,24,2025-11-17T20:05:03.593593
2438,181,7,NO,0.17,24,2025-11-16T23:41:03.593593
2439,253,5,NO,0.94,15,2025-11-19T09:57:03.593593
2440,221,9,YES,0.14,12,2025-11-18T22:49:03.593593
2441,93,4,YES,0.56,6,2025-11-17T23:15:03.593593
2442,195,5,YES,0.44,10,2025-11-17T16:20:03.593593
2443,35,5,YES,0.72,15,2025-11-18T02:40:03.593593
2444,226,4,YES,0.07,8,2025-11-17T03:17:03.593593
2445,16,10,NO,0.13,17,2025-11-18T14:45:03.593593
2446,84,7,YES,0.28,5,2025-11-16T21:16:03.593593
2447,297,10,NO,0.9,10,2025-11-18T16:21:03.593593
2448,298,5,NO,0.89,24,2025-11-18T03:07:03.593593
2449,106,1,NO,0.94,18,2025-11-19T05:04:03.593593
2450,132,3,YES,0.55,18,2025-11-18T11:35:03.593593
2451,9,2,NO,0.74,8,2025-11-18T14:36:03.593593
2452,180,2,NO,0.72,9,2025-11-17T01:08:03.593593
2453,56,9,YES,0.32,24,2025-11-17T01:48:03.593593
2454,1,9,YES,0.82,20,2025-11-16T18:41:03.593593
2455,158,2,YES,0.88,17,2025-11-17T01:03:03.593593
2456,150,4,YES,0.07,1,2025-11-17T07:14:03.593593
2457,216,3,NO,0.38,24,2025-11-19T05:22:03.593593
2458,128,9,NO,0.26,4,2025-11-17T12:23:03.593593
2459,277,6,NO,0.91,3,2025-11-19T08:59:03.593593
2460,105,9,YES,0.54,3,2025-11-17T01:12:03.593593
2461,243,4,YES,0.8,12,2025-11-18T16:04:03.593593
2462,129,6,YES,0.52,1,2025-11-17T08:22:03.593593
2463,139,2,NO,0.67,3,2025-11-16T17:56:03.593593
2464,159,10,YES,0.32,5,2025-11-19T08:51:03.593593
2465,198,7,YES,0.78,13,2025-11-18T19:21:03.593593
2466,39,4,YES,0.37,21,2025-11-19T04:58:03.593593
2467,60,1,NO,0.9,7,2025-11-17T16:07:03.593593
2468,98,1,NO,0.32,14,2025-11-16T18:24:03.593593
2469,289,2,NO,0.92,10,2025-11-19T12:07:03.593593
2470,69,8,NO,0.64,7,2025-11-18T22:48:03.593593
2471,99,4,NO,0.17,7,2025-11-18T10:39:03.593593
2472,171,10,NO,0.78,21,2025-11-18T08:48:03.593593
2473,214,6,NO,0.87,14,2025-11-17T13:55:03.593593
2474,259,8,YES,0.32,13,2025-11-16T16:42:03.593593
2475,121,4,NO,0.54,3,2025-11-19T00:20:03.593593
2476,46,3,NO,0.76,17,2025-11-19T08:02:03.593593
2477,127,3,NO,0.35,8,2025-11-17T20:03:03.593593
2478,119,2,YES,0.51,19,2025-11-19T07:43:03.593593
2479,163,5,NO,0.85,6,2025-11-19T13:39:03.593593
2480,291,5,YES,0.56,20,2025-11-17T02:59:03.593593
2481,33,3,NO,0.59,19,2025-11-18T05:57:03.593593
2482,252,6,NO,0.08,15,2025-11-16T16:27:03.593593
2483,2,3,NO,0.89,23,2025-11-17T19:07:03.593593
2484,180,7,NO,0.12,17,2025-11-17T11:21:03.593593
2485,206,6,NO,0.89,1,2025-11-18T04:13:03.593593
2486,187,4,NO,0.79,22,2025-11-18T21:43:03.593593
2487,149,1,NO,0.81,14,2025-11-18T11:56:03.593593
2488,15,7,YES,0.46,25,2025-11-18T07:12:03.593593
2489,92,5,NO,0.85,10,2025-11-19T09:38:03.593593
2490,178,6,NO,0.05,4,2025-11-19T09:28:03.593593
2491,185,7,YES,0.68,19,2025-11-17T16:31:03.593593
2492,18,8,NO,0.41,3,2025-11-19T03:40:03.593593
2493,169,9,YES,0.51,1,2025-11-18T05:32:03.593593
2494,258,2,NO,0.42,18,2025-11-19T05:32:03.593593
2495,277,4,NO,0.61,2,2025-11-18T20:38:03.593593
2496,34,9,NO,0.32,7,2025-11-18T11:41:03.593593
2497,137,2,NO,0.91,8,2025-11-18T08:48:03.593593
2498,256,1,NO,0.4,16,2025-11-19T08:11:03.593593
2499,239,3,NO,0.26,23,2025-11-17T10:24:03.593593
2500,4,10,YES,0.32,12,2025-11-16T18:02:03.593593
